frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2007,1584,"(2098.5705574926815, 1269.6693085590373, 2861.6098443789083, 2097.83822677057)","(2350.290625, 1846.5366943359375, 2583.950927734375, 1961.2311767578126)",0,0,0
2008,1584,"(2099.936998235646, 1274.9022149121065, 2863.307709221435, 2102.601981727787)","(2349.98193359375, 1848.983642578125, 2590.79052734375, 1965.919921875)",0.5673706531524658,EV06VOS,0.25810484957112684
2009,1584,"(2100.611296515986, 1268.704789570308, 2866.2766842338456, 2099.2085740527937)","(2347.68701171875, 1860.93701171875, 2596.7861328125, 1966.597900390625)",0.5699705481529236,EY09VOS,0.21528993694729268
2010,1584,"(2101.2157315158292, 1296.2816387290502, 2868.4881739661205, 2111.6749881458445)","(2361.462890625, 1864.9991455078125, 2577.535400390625, 1964.6041259765625)",0.3836642801761627,ER09VMS,0.19224160941263593
2011,1584,"(2101.0756681075736, 1308.8133970600447, 2869.4119412655054, 2113.6285926981086)","(2361.2119140625, 1865.0277099609375, 2577.19091796875, 1964.5858154296875)",0.38449856638908386,EY09VQS,0.23330207065352207
2012,1584,"(2100.548631454285, 1313.1979283744208, 2867.665027953418, 2114.4487745909655)","(2359.44140625, 1867.1956176757812, 2587.361328125, 1968.8566284179688)",0,0,0
2013,1584,"(2100.0215948009964, 1317.5824596887971, 2865.9181146413302, 2115.268956483823)","(2357.6708984375, 1869.363525390625, 2597.53173828125, 1973.12744140625)",0.5366884469985962,EY09VMS,0.5210060963642215
2014,1584,"(2101.2190507813243, 1328.8289168528715, 2866.689701469291, 2122.132798243789)","(2345.8193359375, 1872.6075439453125, 2597.469970703125, 1987.634033203125)",0.5445858240127563,EV09VOS,0.14463788051878726
2015,1584,"(2101.985300851039, 1337.5336936843155, 2868.4817199391164, 2126.305553687039)","(2348.70263671875, 1880.775634765625, 2592.758056640625, 1990.62255859375)",0.5436772108078003,EY09VUS,0.0727013835367318
2016,1584,"(2104.5382034661843, 1339.98223326004, 2873.0085781748658, 2128.445798967465)","(2347.73583984375, 1883.6103515625, 2585.471923828125, 1990.420166015625)",0.5167613625526428,EV09VMS,0.3029594271212832
2017,1584,"(2104.9720598551958, 1340.7031664750657, 2874.8656469920097, 2128.8481833187793)","(2347.535888671875, 1883.6407470703125, 2585.479248046875, 1990.4937744140625)",0.5164852142333984,EV09VMS,0.30406368215899404
2018,1584,"(2103.1680013748273, 1340.5623114865803, 2873.6697540711493, 2129.6297920331076)","(2352.150146484375, 1887.346435546875, 2591.37548828125, 2006.56787109375)",0.47283726930618286,EY09VOS,0.16239871698021646
2019,1584,"(2100.4408871845308, 1339.0368549465097, 2875.0084890903063, 2131.408133456553)","(2357.41259765625, 1889.033935546875, 2594.949462890625, 2005.177001953125)",0.5475798845291138,EY09VVS,0.42272636555853854
2020,1584,"(2099.280862103644, 1349.7356236554926, 2877.957804173113, 2138.6247105535585)","(2359.8505859375, 1899.375, 2587.80859375, 2009.53125)",0.495802640914917,EY09VMS,0.33488684543121555
2021,1584,"(2102.913349586543, 1349.5295829995807, 2881.7978275260434, 2139.496452617865)","(2366.32763671875, 1906.9368896484375, 2584.144775390625, 2012.052978515625)",0.5110712051391602,EV09VMS,0.05277273236868125
2022,1584,"(2104.4315432735834, 1352.7965666819362, 2884.214814651994, 2141.88803976368)","(2366.2173665364585, 1908.3809814453125, 2588.9710286458335, 2016.1187744140625)",0,0,0
2023,1584,"(2105.949736960624, 1356.0635503642918, 2886.631801777944, 2144.2796269094943)","(2366.1070963541665, 1909.8250732421875, 2593.7972819010415, 2020.1845703125)",0,0,0
2024,1584,"(2107.467930647664, 1359.3305340466472, 2889.0487889038945, 2146.671214055309)","(2365.996826171875, 1911.2691650390625, 2598.62353515625, 2024.2503662109375)",0.5230487585067749,EY06WVS,0.05768866454365216
2025,1584,"(2109.717076741823, 1365.6170677734326, 2889.378846530136, 2149.579474388191)","(2368.8271484375, 1912.83935546875, 2603.7353515625, 2023.047607421875)",0.6125074028968811,EY09VCS,0.1409166136088351
2026,1584,"(2109.0399876540873, 1364.1397589405635, 2887.812832585422, 2149.113365216568)","(2372.03564453125, 1919.419921875, 2590.1083984375, 2023.550537109375)",0.5509595274925232,EY09VIS,0.1326717726838112
2027,1584,"(2109.1022972320743, 1353.8988517438281, 2890.7465091708636, 2145.37890288329)","(2372.974365234375, 1925.9542236328125, 2597.876220703125, 2027.1705322265625)",0.43546319007873535,EY06VUS,0.28483244985788925
2028,1584,"(2111.2436030970953, 1318.7236121300682, 2891.9021487886653, 2131.107173347276)","(2376.16455078125, 1935.1322021484375, 2605.9609375, 2031.153076171875)",0.45342034101486206,EY09VIS,0.14144087161808158
2029,1584,"(2112.271373989092, 1299.024279576655, 2892.14860574604, 2128.4084976170243)","(2376.10693359375, 1935.09814453125, 2605.925537109375, 2031.22705078125)",0.4554729759693146,EY09VIS,0.14144087161808158
2030,1584,"(2112.037159152525, 1326.3595539850617, 2887.770237164164, 2146.1681911068104)","(2372.939208984375, 1935.892333984375, 2592.56787109375, 2039.498046875)",0.4467150866985321,EY09VNS,0.30624703021282434
2031,1584,"(2113.8310306989674, 1295.6692457176507, 2885.9476922134795, 2133.4013407992607)","(2378.29150390625, 1933.612548828125, 2610.841796875, 2050.07861328125)",0.46703124046325684,EY09VUS,0.2676221708163681
2032,1584,"(2118.4195058791565, 1342.0555027599405, 2892.7068719879326, 2156.332773515366)","(2373.02197265625, 1939.072998046875, 2613.98779296875, 2053.4150390625)",0.546123206615448,EY09VNS,0.7515225910132317
2033,1584,"(2118.793828908426, 1328.7384085412034, 2898.166316011017, 2151.370343267348)","(2375.7383626302085, 1944.1568603515625, 2616.65234375, 2056.1110026041665)",0,0,0
2034,1584,"(2119.168151937695, 1315.4213143224665, 2903.6257600341014, 2146.4079130193295)","(2378.4547526041665, 1949.24072265625, 2619.31689453125, 2058.8069661458335)",0,0,0
2035,1584,"(2119.542474966964, 1302.1042201037294, 2909.085204057186, 2141.445482771311)","(2381.171142578125, 1954.3245849609375, 2621.9814453125, 2061.5029296875)",0.5708891153335571,EY09VOS,0.2617236059616546
2036,1584,"(2118.933146679452, 1296.8231017325108, 2911.6931506106876, 2141.274920512065)","(2383.934814453125, 1959.1239624023438, 2622.2042236328125, 2064.9666748046875)",0,0,0
2037,1584,"(2118.32381839194, 1291.5419833612923, 2914.3010971641897, 2141.1043582528187)","(2386.698486328125, 1963.92333984375, 2622.427001953125, 2068.430419921875)",0.5149070024490356,EY06VQS,0.16993985933961075
2038,1584,"(2121.425588688063, 1298.2021509733331, 2918.096222643978, 2146.308364354646)","(2378.39453125, 1965.4713134765625, 2618.411376953125, 2070.76806640625)",0.5930262804031372,EY09VVS,0.17587444848485417
2039,1584,"(2123.765827814199, 1297.7982942283113, 2921.1132931317497, 2145.585675061326)","(2378.0765380859375, 1970.9570922851562, 2630.08056640625, 2080.4417724609375)",0,0,0
2040,1584,"(2126.1060669403355, 1297.3944374832895, 2924.130363619521, 2144.862985768006)","(2377.758544921875, 1976.44287109375, 2641.749755859375, 2090.115478515625)",0.5028255581855774,EY09VOS,0.27858134811954327
2041,1584,"(2126.4421576367677, 1292.1305042540675, 2925.9795403875332, 2143.543313030414)","(2377.600341796875, 1976.54296875, 2641.642822265625, 2090.27197265625)",0.5007051229476929,EY09VOS,0.37394719496970513
2042,1584,"(2125.7664234581216, 1310.8094203413796, 2926.6740596230984, 2151.853621779742)","(2383.61767578125, 1977.2999267578125, 2631.32275390625, 2096.85107421875)",0.3336904048919678,EY09VOS,0.1376474274642722
2043,1584,"(2126.592714273939, 1315.5433752399701, 2928.7520506299156, 2151.2099263672526)","(2384.3783569335938, 1981.0708770751953, 2632.4180603027344, 2100.69775390625)",0,0,0
2044,1584,"(2127.419005089756, 1320.2773301385607, 2930.830041636733, 2150.5662309547633)","(2385.1390380859375, 1984.8418273925781, 2633.5133666992188, 2104.54443359375)",0,0,0
2045,1584,"(2128.245295905573, 1325.0112850371513, 2932.90803264355, 2149.922535542274)","(2385.8997192382812, 1988.612777709961, 2634.608673095703, 2108.39111328125)",0,0,0
2046,1584,"(2129.0715867213903, 1329.7452399357417, 2934.9860236503673, 2149.278840129785)","(2386.660400390625, 1992.3837280273438, 2635.7039794921875, 2112.23779296875)",0,0,0
2047,1584,"(2129.897877537208, 1334.4791948343322, 2937.064014657184, 2148.635144717295)","(2387.4210815429688, 1996.1546783447266, 2636.799285888672, 2116.08447265625)",0,0,0
2048,1584,"(2130.724168353025, 1339.2131497329228, 2939.1420056640013, 2147.991449304806)","(2388.1817626953125, 1999.9256286621094, 2637.8945922851562, 2119.93115234375)",0,0,0
2049,1584,"(2131.5504591688423, 1343.9471046315134, 2941.2199966708185, 2147.3477538923166)","(2388.9424438476562, 2003.6965789794922, 2638.9898986816406, 2123.77783203125)",0,0,0
2050,1584,"(2132.3767499846595, 1348.681059530104, 2943.297987677636, 2146.7040584798274)","(2389.703125, 2007.467529296875, 2640.085205078125, 2127.62451171875)",0.5857318043708801,EY09VNS,0.20948750024709645
2051,1584,"(2132.383387663217, 1357.7162188365203, 2944.6543064773105, 2150.329269881292)","(2393.7724609375, 2020.8907470703125, 2648.859375, 2137.048828125)",0.4744071662425995,EY09VMS,0.21105916569309632
2052,1584,"(2132.469418763838, 1350.2854350722832, 2947.376256543166, 2145.4956636897628)","(2393.52734375, 2026.5205078125, 2652.27685546875, 2136.10498046875)",0.5025449991226196,EY06VDS,0.14418082444800032
2053,1584,"(2131.885455103522, 1350.2350034643268, 2948.7436430291455, 2145.3626352417964)","(2393.67724609375, 2026.531494140625, 2652.30126953125, 2136.081298828125)",0.5018540620803833,EY06VDS,0.14418082444800032
2054,1584,"(2131.934855989163, 1362.6065736749526, 2948.96250269582, 2148.9044533852943)","(2395.157470703125, 2031.7018432617188, 2654.0040283203125, 2141.9020385742188)",0,0,0
2055,1584,"(2131.9842568748045, 1374.9781438855784, 2949.181362362495, 2152.4462715287927)","(2396.6376953125, 2036.8721923828125, 2655.706787109375, 2147.7227783203125)",0,0,0
2056,1584,"(2132.0336577604453, 1387.3497140962045, 2949.40022202917, 2155.9880896722907)","(2398.117919921875, 2042.0425415039062, 2657.4095458984375, 2153.5435180664062)",0,0,0
2057,1584,"(2132.0830586460866, 1399.7212843068303, 2949.6190816958447, 2159.5299078157886)","(2399.59814453125, 2047.212890625, 2659.1123046875, 2159.3642578125)",0.5637487769126892,EY09VNS,0.27830565295312654
2058,1584,"(2134.467197354294, 1433.9422638502233, 2957.472995736431, 2166.6077772895355)","(2399.00732421875, 2054.0, 2657.427734375, 2160.0)",0.5671606659889221,EV06VNS,0.2583755639690126
1824,1597,"(2121.202154062949, 964.7415779021069, 2708.867812088815, 1572.8094580919344)","(2313.91162109375, 1380.1900634765625, 2506.751220703125, 1474.0030517578125)",0.256017804145813,EY03VIG,0.027880567273659052
1825,1597,"(2120.4383805917464, 964.7163916060949, 2708.9850005586354, 1573.238154915638)","(2313.9326171875, 1380.225830078125, 2506.7646484375, 1474.079833984375)",0.25416892766952515,EY03VIG,0.027880567273659052
1923,1696,"(2083.9545317536054, 1092.7565507365073, 2757.0205791538633, 1808.065820620351)","(2289.611572265625, 1599.7459716796875, 2500.52490234375, 1694.9974365234375)",0.2933720350265503,EY09VOS,0.08806150015716556
2766,1772,"(2225.28662613123, 1326.3347974826106, 2851.257603316755, 1892.29258229496)","(2440.833984375, 1698.8338623046875, 2631.53759765625, 1811.9542236328125)",0.3447808623313904,LP14LJI,0.27552817962705256
2767,1772,"(2225.3302875795807, 1327.1159325851943, 2851.342235385966, 1893.6556101758945)","(2440.98388671875, 1699.0843505859375, 2631.513671875, 1812.1292724609375)",0.3508228659629822,LP14LJA,0.35186782464049987
2768,1772,"(2225.5750754723354, 1328.8990075747145, 2852.4618937398254, 1896.0386186505168)","(2445.59521484375, 1702.923388671875, 2632.5021484375, 1813.1849609375)",0,0,0
2769,1772,"(2225.8198633650904, 1330.6820825642346, 2853.581552093685, 1898.421627125139)","(2450.20654296875, 1706.7624267578126, 2633.490625, 1814.2406494140625)",0,0,0
2770,1772,"(2226.064651257845, 1332.4651575537548, 2854.701210447544, 1900.8046355997612)","(2454.81787109375, 1710.60146484375, 2634.4791015625, 1815.296337890625)",0,0,0
2771,1772,"(2226.3094391506, 1334.248232543275, 2855.8208688014033, 1903.1876440743833)","(2459.42919921875, 1714.4405029296875, 2635.467578125, 1816.3520263671876)",0,0,0
2772,1772,"(2226.554227043355, 1336.0313075327952, 2856.9405271552628, 1905.5706525490057)","(2464.04052734375, 1718.279541015625, 2636.4560546875, 1817.40771484375)",0.2647378146648407,LP14LJA,0.8807535756281579
2773,1772,"(2228.0319656752185, 1337.6967170910082, 2858.029389893504, 1908.8544351557375)","(2458.5541015625, 1715.417919921875, 2642.49765625, 1823.073095703125)",0,0,0
2774,1772,"(2229.5097043070828, 1339.3621266492212, 2859.118252631745, 1912.1382177624691)","(2453.06767578125, 1712.556298828125, 2648.5392578125, 1828.7384765625)",0,0,0
2775,1772,"(2230.9874429389465, 1341.0275362074344, 2860.207115369986, 1915.422000369201)","(2447.58125, 1709.694677734375, 2654.580859375, 1834.403857421875)",0,0,0
2776,1772,"(2232.4651815708107, 1342.6929457656474, 2861.295978108227, 1918.7057829759326)","(2442.09482421875, 1706.833056640625, 2660.6224609375, 1840.06923828125)",0,0,0
2777,1772,"(2233.9429202026745, 1344.3583553238605, 2862.384840846468, 1921.9895655826645)","(2436.6083984375, 1703.971435546875, 2666.6640625, 1845.734619140625)",0.3036414384841919,LP14LJA,0.4192984492736
2778,1772,"(2235.63564685388, 1345.9360744859698, 2863.005107478965, 1924.7413581867306)","(2451.07666015625, 1715.68359375, 2634.93701171875, 1825.673583984375)",0.41525670886039734,LP14LJI,0.2640298921409372
2779,1772,"(2236.791656379575, 1347.8801477663726, 2864.16155926177, 1927.3953266609178)","(2452.7930131392045, 1719.0207408558238, 2637.790438565341, 1828.3934326171875)",0,0,0
2780,1772,"(2237.9476659052702, 1349.8242210467754, 2865.318011044575, 1930.049295135105)","(2454.509366122159, 1722.3578879616477, 2640.643865411932, 1831.11328125)",0,0,0
2781,1772,"(2239.1036754309653, 1351.7682943271784, 2866.47446282738, 1932.7032636092922)","(2456.2257191051135, 1725.6950350674715, 2643.4972922585225, 1833.8331298828125)",0,0,0
2782,1772,"(2240.2596849566603, 1353.7123676075812, 2867.6309146101853, 1935.3572320834794)","(2457.942072088068, 1729.0321821732955, 2646.3507191051135, 1836.552978515625)",0,0,0
2783,1772,"(2241.4156944823553, 1355.656440887984, 2868.7873663929904, 1938.0112005576666)","(2459.6584250710225, 1732.3693292791193, 2649.2041459517045, 1839.2728271484375)",0,0,0
2784,1772,"(2242.571704008051, 1357.6005141683868, 2869.943818175795, 1940.6651690318536)","(2461.3747780539775, 1735.7064763849432, 2652.0575727982955, 1841.99267578125)",0,0,0
2785,1772,"(2243.727713533746, 1359.5445874487896, 2871.1002699586, 1943.3191375060408)","(2463.091131036932, 1739.043623490767, 2654.9109996448865, 1844.7125244140625)",0,0,0
2786,1772,"(2244.883723059441, 1361.4886607291924, 2872.2567217414053, 1945.973105980228)","(2464.8074840198865, 1742.380770596591, 2657.7644264914775, 1847.432373046875)",0,0,0
2787,1772,"(2246.039732585136, 1363.4327340095954, 2873.4131735242104, 1948.6270744544152)","(2466.523837002841, 1745.7179177024148, 2660.617853338068, 1850.1522216796875)",0,0,0
2788,1772,"(2247.195742110831, 1365.3768072899982, 2874.5696253070155, 1951.2810429286023)","(2468.2401899857955, 1749.0550648082387, 2663.471280184659, 1852.8720703125)",0,0,0
2789,1772,"(2248.351751636526, 1367.320880570401, 2875.7260770898206, 1953.9350114027895)","(2469.95654296875, 1752.3922119140625, 2666.32470703125, 1855.5919189453125)",0.3646070659160614,LP14LJA,0.2654207245679849
2790,1772,"(2248.0815360898896, 1368.7400210799374, 2874.8329783128574, 1956.812087197975)","(2472.5859375, 1753.78125, 2689.9990234375, 1857.974853515625)",0.31893190741539,LP14LJA,0.4828780065015574
2791,1772,"(2248.015943834142, 1369.1358394301467, 2874.4755612549493, 1958.5108126980015)","(2472.851806640625, 1753.876220703125, 2690.0390625, 1857.937744140625)",0.3146853744983673,LP14LJA,0.4828780065015574
2792,1772,"(2248.231930889385, 1371.2895699234405, 2877.0229974470235, 1960.815634417306)","(2469.777069091797, 1752.925048828125, 2689.3486938476562, 1861.8709716796875)",0,0,0
2793,1772,"(2248.4479179446275, 1373.4433004167342, 2879.5704336390972, 1963.1204561366105)","(2466.7023315429688, 1751.973876953125, 2688.6583251953125, 1865.80419921875)",0,0,0
2794,1772,"(2248.6639049998703, 1375.597030910028, 2882.1178698311714, 1965.425277855915)","(2463.6275939941406, 1751.022705078125, 2687.9679565429688, 1869.7374267578125)",0,0,0
2795,1772,"(2248.8798920551126, 1377.750761403322, 2884.6653060232456, 1967.7300995752194)","(2460.5528564453125, 1750.071533203125, 2687.277587890625, 1873.670654296875)",0,0,0
2796,1772,"(2249.0958791103553, 1379.9044918966158, 2887.2127422153194, 1970.0349212945239)","(2457.4781188964844, 1749.120361328125, 2686.5872192382812, 1877.6038818359375)",0,0,0
2797,1772,"(2249.311866165598, 1382.0582223899096, 2889.7601784073936, 1972.3397430138284)","(2454.4033813476562, 1748.169189453125, 2685.8968505859375, 1881.537109375)",0,0,0
2798,1772,"(2249.527853220841, 1384.2119528832034, 2892.3076145994673, 1974.644564733133)","(2451.328643798828, 1747.218017578125, 2685.2064819335938, 1885.4703369140625)",0,0,0
2799,1772,"(2249.7438402760836, 1386.3656833764971, 2894.8550507915415, 1976.9493864524375)","(2448.25390625, 1746.266845703125, 2684.51611328125, 1889.403564453125)",0.2513301372528076,LP14LJA,0.49185985237724283
2800,1772,"(2250.9930538830504, 1388.5792562347483, 2895.6289685840857, 1979.772796810352)","(2450.2160422585225, 1750.8458806818182, 2686.233975497159, 1891.3010697798295)",0,0,0
2801,1772,"(2252.2422674900176, 1390.7928290929997, 2896.40288637663, 1982.5962071682666)","(2452.1781782670455, 1755.4249156605113, 2687.951837713068, 1893.198575106534)",0,0,0
2802,1772,"(2253.4914810969844, 1393.0064019512508, 2897.176804169174, 1985.4196175261811)","(2454.140314275568, 1760.0039506392045, 2689.6696999289775, 1895.0960804332387)",0,0,0
2803,1772,"(2254.7406947039512, 1395.2199748095022, 2897.950721961718, 1988.2430278840957)","(2456.102450284091, 1764.5829856178977, 2691.3875621448865, 1896.9935857599432)",0,0,0
2804,1772,"(2255.9899083109185, 1397.4335476677534, 2898.724639754262, 1991.0664382420102)","(2458.0645862926135, 1769.162020596591, 2693.1054243607955, 1898.8910910866477)",0,0,0
2805,1772,"(2257.2391219178853, 1399.6471205260048, 2899.4985575468063, 1993.8898485999248)","(2460.0267223011365, 1773.741055575284, 2694.8232865767045, 1900.7885964133523)",0,0,0
2806,1772,"(2258.4883355248526, 1401.860693384256, 2900.2724753393504, 1996.7132589578393)","(2461.988858309659, 1778.3200905539773, 2696.5411487926135, 1902.6861017400568)",0,0,0
2807,1772,"(2259.7375491318194, 1404.0742662425073, 2901.0463931318945, 1999.536669315754)","(2463.950994318182, 1782.8991255326705, 2698.2590110085225, 1904.5836070667613)",0,0,0
2808,1772,"(2260.986762738786, 1406.2878391007584, 2901.8203109244387, 2002.3600796736685)","(2465.9131303267045, 1787.4781605113637, 2699.976873224432, 1906.481112393466)",0,0,0
2809,1772,"(2262.2359763457534, 1408.5014119590098, 2902.594228716983, 2005.183490031583)","(2467.8752663352275, 1792.0571954900568, 2701.694735440341, 1908.3786177201705)",0,0,0
2810,1772,"(2263.4851899527202, 1410.714984817261, 2903.368146509527, 2008.0069003894976)","(2469.83740234375, 1796.63623046875, 2703.41259765625, 1910.276123046875)",0.5324209928512573,LP14LJA,0.5260216724024479
2811,1772,"(2267.257611621716, 1414.2004939360586, 2908.6394779754473, 2012.9437816819595)","(2477.43310546875, 1804.475830078125, 2716.9775390625, 1913.252197265625)",0.5796272158622742,LP14LJA,0.3799191906693315
2812,1772,"(2268.568717778262, 1416.9465186814728, 2911.4451307570043, 2017.8882800706751)","(2475.06298828125, 1809.8675537109375, 2710.5390625, 1913.0401611328125)",0.5770702958106995,LP14LJA,0.36153248413116706
2813,1772,"(2268.219812231315, 1419.4492231030058, 2913.770802717801, 2021.8578558190463)","(2477.954345703125, 1806.8624267578125, 2702.277099609375, 1909.4796752929688)",0,0,0
2814,1772,"(2267.8709066843676, 1421.9519275245389, 2916.0964746785976, 2025.8274315674175)","(2480.845703125, 1803.8572998046875, 2694.01513671875, 1905.919189453125)",0.29521286487579346,LP44LJA,0.254366540192832
2815,1772,"(2267.4220960982725, 1422.389110213711, 2918.136824091726, 2027.3686993549911)","(2480.72119140625, 1803.7869873046875, 2694.41796875, 1905.9678955078125)",0.297907292842865,LP44LJA,0.254366540192832
2816,1772,"(2269.206508275935, 1423.0407844328972, 2922.613152837296, 2029.7674745796319)","(2479.117919921875, 1812.7525634765625, 2703.01220703125, 1915.7772216796875)",0,0,0
2817,1772,"(2270.9909204535975, 1423.6924586520834, 2927.0894815828665, 2032.1662498042726)","(2477.5146484375, 1821.7181396484375, 2711.6064453125, 1925.5865478515625)",0.5290459990501404,LP14LJA,0.33784976917404735
2818,1772,"(2273.4000122130915, 1425.7285587367044, 2931.049542664749, 2035.8378992116275)","(2481.4619140625, 1824.4177856445312, 2710.9913330078125, 1927.8314819335938)",0,0,0
2819,1772,"(2275.8091039725855, 1427.7646588213254, 2935.0096037466315, 2039.5095486189823)","(2485.4091796875, 1827.117431640625, 2710.376220703125, 1930.076416015625)",0.5262873768806458,LP14LJA,0.17621836749524022
2820,1772,"(2275.109728173862, 1429.6265548765655, 2934.493852565495, 2042.1018806133354)","(2484.8173828125, 1829.4403381347656, 2710.0789184570312, 1932.9822692871094)",0,0,0
2821,1772,"(2274.4103523751382, 1431.4884509318058, 2933.9781013843585, 2044.6942126076888)","(2484.2255859375, 1831.7632446289062, 2709.7816162109375, 1935.8881225585938)",0,0,0
2822,1772,"(2273.710976576415, 1433.350346987046, 2933.4623502032223, 2047.2865446020419)","(2483.6337890625, 1834.0861511230469, 2709.4843139648438, 1938.7939758300781)",0,0,0
2823,1772,"(2273.0116007776915, 1435.212243042286, 2932.946599022086, 2049.878876596395)","(2483.0419921875, 1836.4090576171875, 2709.18701171875, 1941.6998291015625)",0.49761638045310974,LP14LJA,0.39647907459445936
2824,1772,"(2272.256157859075, 1437.433187767341, 2931.4920914116174, 2052.2365844331407)","(2490.73876953125, 1836.5899658203125, 2716.109375, 1946.2152099609375)",0.5256708264350891,LP14LJA,0.3529029665674856
2825,1772,"(2272.732502530235, 1440.106988576363, 2931.5187431672553, 2054.9422211257424)","(2489.626953125, 1836.744384765625, 2723.016845703125, 1956.56298828125)",0.5339383482933044,LP14LJA,0.6059579440907262
2826,1772,"(2274.9071605939, 1442.6249611349936, 2934.955142935575, 2058.4902045592285)","(2484.74462890625, 1827.169677734375, 2717.65673828125, 1956.120361328125)",0.5336674451828003,LP14LJA,0.7313021688133202
2827,1772,"(2275.280815903032, 1443.4337984956958, 2936.1777597328955, 2060.179416976238)","(2484.819580078125, 1827.059814453125, 2717.578125, 1955.865478515625)",0.5309672355651855,LP14LJA,0.5606636027311916
2828,1772,"(2274.519197420788, 1444.3086709784147, 2935.5782728472946, 2061.939492745471)","(2487.93212890625, 1836.3914794921875, 2709.69482421875, 1957.7237548828125)",0.4645920991897583,LP14LJA,0.4114937490539432
2829,1772,"(2276.310522208318, 1446.4617144896108, 2937.602887702437, 2064.7290756955936)","(2496.2626953125, 1845.85107421875, 2724.9599609375, 1961.559814453125)",0.5415149927139282,LP14LJA,0.39065850280632985
2830,1772,"(2277.656761903357, 1448.385669974275, 2940.4671579287283, 2067.774690046056)","(2498.4111328125, 1853.2119140625, 2731.157958984375, 1965.425537109375)",0.5836033821105957,LF14LJA,0.47867222980101104
2831,1772,"(2278.769543332943, 1450.0006677163553, 2943.817264678189, 2070.277825472037)","(2496.93701171875, 1854.435302734375, 2730.6484375, 1966.4541015625)",0.5714086294174194,LP14LJA,0.48122997434785497
2832,1772,"(2279.216570322409, 1452.4180149917463, 2946.405228277109, 2073.4569949729193)","(2497.95556640625, 1840.988525390625, 2746.12548828125, 1977.166259765625)",0.2765834629535675,LP14LJA,0.43515895121187453
2833,1772,"(2279.130584156638, 1453.1228152818248, 2947.997805440331, 2074.6978044710627)","(2497.9462890625, 1840.9398193359375, 2746.443359375, 1977.1534423828125)",0.2764485776424408,LP14LJA,0.43515895121187453
2834,1772,"(2278.953936119581, 1457.1239701180375, 2950.27107507293, 2078.3246411592936)","(2513.46875, 1855.93505859375, 2743.0439453125, 1969.607666015625)",0.5949001908302307,LP14LJA,0.7156557638036057
2835,1772,"(2278.5706718703495, 1461.0101841874025, 2950.453091190372, 2080.964009261709)","(2507.916015625, 1860.2039794921875, 2748.437744140625, 1975.231201171875)",0.5924861431121826,LP14LJA,0.45156791059890233
2836,1772,"(2278.75774924717, 1463.543545425539, 2950.169567176921, 2082.513870579826)","(2491.28271484375, 1855.31103515625, 2737.0146484375, 1981.987060546875)",0.541833221912384,LP14LJA,0.8648126148150551
2837,1772,"(2281.4917156598685, 1465.4022432909696, 2953.691285907392, 2084.759146065253)","(2504.671142578125, 1876.326416015625, 2717.742919921875, 1980.33544921875)",0.4045944809913635,LP14LJA,0.350753327885015
2838,1772,"(2282.5304192560675, 1467.1446458438722, 2954.7587238974115, 2087.225038145357)","(2506.38818359375, 1879.0560302734375, 2729.25634765625, 1984.9525146484375)",0,0,0
2839,1772,"(2283.5691228522664, 1468.8870483967746, 2955.826161887431, 2089.6909302254608)","(2508.105224609375, 1881.78564453125, 2740.769775390625, 1989.569580078125)",0,0,0
2840,1772,"(2284.6078264484654, 1470.6294509496772, 2956.893599877451, 2092.1568223055647)","(2509.822265625, 1884.5152587890625, 2752.283203125, 1994.1866455078125)",0.4936574101448059,LP14LJA,0.3318837034344262
2841,1772,"(2283.1657287008293, 1472.3053206759164, 2954.2074645039093, 2093.9902893378107)","(2515.115478515625, 1884.427734375, 2742.632080078125, 2002.279541015625)",0.44106778502464294,LP14LJA,0.7056328279612775
2842,1772,"(2283.572200464968, 1475.0980246333172, 2953.7673573630327, 2097.554544347784)","(2513.9541015625, 1883.66259765625, 2737.046875, 2005.249267578125)",0.4856018126010895,LP14LJA,0.3244369910971724
2843,1772,"(2283.603944479258, 1477.9289626693376, 2952.656051348145, 2100.698166999845)","(2517.171875, 1885.0675048828125, 2758.86279296875, 2012.1697998046875)",0.5442480444908142,LP14LJA,0.4489285969748943
2844,1772,"(2284.52149423991, 1481.52124603456, 2953.7254845930024, 2105.910359673757)","(2513.344482421875, 1875.8974609375, 2746.5673828125, 2011.901611328125)",0.5479015111923218,LP14LJO,0.21774431041827083
2845,1772,"(2284.9202234157165, 1482.5686133830584, 2954.2836727649064, 2108.311958688619)","(2513.33544921875, 1875.8558349609375, 2746.64501953125, 2011.9171142578125)",0.547221302986145,LP14LJO,0.21774431041827083
2846,1772,"(2286.608311619124, 1485.3673754098209, 2955.8798514223663, 2112.339351829193)","(2511.61181640625, 1883.322021484375, 2743.38671875, 2017.891357421875)",0.49765050411224365,LP14LJA,0.3378927435948452
2847,1772,"(2287.7930334550706, 1488.1155378462377, 2958.513294622794, 2115.576347231276)","(2514.3369140625, 1893.6705322265625, 2748.8583984375, 2016.791259765625)",0,0,0
2848,1772,"(2288.9777552910173, 1490.8637002826545, 2961.146737823222, 2118.813342633359)","(2517.06201171875, 1904.01904296875, 2754.330078125, 2015.691162109375)",0.5679315328598022,LP14LJA,0.4205643016332456
